temporal_condition,excluded_local_date,province,block_id,metric,b5,b6,raw_b6_minus_b5,oriented_improvement
exclude_2026-06-16,2026-06-16,haiphong,1,p95_service_distance_km,14.64398082174852,17.897174291708527,3.2531934699600065,-3.2531934699600065
exclude_2026-06-16,2026-06-16,haiphong,1,redundancy_jaccard,0.1781704137220598,0.21683420846330426,0.038663794741244456,-0.038663794741244456
exclude_2026-06-16,2026-06-16,haiphong,2,heldout_temporal_demand_capture,0.0,0.0933722940156959,0.0933722940156959,0.0933722940156959
exclude_2026-06-16,2026-06-16,haiphong,2,normalized_heldout_capture,0.0,0.9388696335919285,0.9388696335919285,0.9388696335919285
exclude_2026-06-16,2026-06-16,haiphong,2,heldout_recall_2km,0.0,0.36182261105055075,0.36182261105055075,0.36182261105055075
exclude_2026-06-16,2026-06-16,haiphong,2,temporal_incremental_coverage,0.040409699051742076,0.03614037735591347,-0.0042693216958286095,-0.0042693216958286095
exclude_2026-06-16,2026-06-16,haiphong,2,zone_jain,0.260865490944603,0.2897368371047137,0.028871346160110722,0.028871346160110722
exclude_2026-06-16,2026-06-16,haiphong,2,zone_gini,0.7675625848823866,0.7413999894621377,-0.026162595420248902,0.026162595420248902
exclude_2026-06-16,2026-06-16,haiphong,2,mean_service_distance_km,3.910588331202505,2.198520299232396,-1.7120680319701091,1.7120680319701091
exclude_2026-06-16,2026-06-16,haiphong,2,p95_service_distance_km,10.873499386089133,7.192547097413856,-3.680952288675277,3.680952288675277
