pair_unit,budget_fraction,reference,baseline,metric,higher_is_better,n_pairs,raw_reference_minus_baseline_mean,oriented_improvement_mean,oriented_improvement_median,bootstrap_ci95_low,bootstrap_ci95_high,win_share,tie_share,wilcoxon_p_two_sided
city,0.02,B6_evspark_cover,B3_temporal_rank,p95_service_distance_km,False,5,-8.46758068980355,8.46758068980355,4.847417254938373,3.8599327231583267,13.756144288630264,1.0,0.0,0.0625
city,0.02,B6_evspark_cover,B3_temporal_rank,redundancy_jaccard,False,5,-0.28797696328508554,0.28797696328508554,0.33589523470052646,0.1639576464326879,0.41199628013748313,1.0,0.0,0.0625
city,0.02,B6_evspark_cover,B3_temporal_rank,runtime_seconds,False,5,0.12376235459989098,-0.12376235459989098,-0.04271545700006148,-0.24379977079990262,-0.024946992199875236,0.0,0.0,0.0625
city,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,heldout_temporal_demand_capture,True,5,0.05656788794204711,0.05656788794204711,0.06581031512043148,0.03444634112010478,0.07633940018041314,1.0,0.0,0.0625
city,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,normalized_heldout_capture,True,5,0.2923389398564278,0.2923389398564278,0.33900116943474917,0.19052119443506982,0.39415668527778575,1.0,0.0,0.0625
city,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,heldout_recall_1km,True,5,0.059440114780646945,0.059440114780646945,0.06297926210329713,0.03458153044260318,0.08190402856220974,1.0,0.0,0.0625
city,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,heldout_recall_2km,True,5,0.1486130284128828,0.1486130284128828,0.1754483024844978,0.10595979322447821,0.1825119718005192,1.0,0.0,0.0625
city,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,heldout_top25_recall_2km,True,5,0.16917685022833764,0.16917685022833764,0.13333333333333333,0.10195543205840689,0.24632046024151286,1.0,0.0,0.0625
city,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,temporal_incremental_coverage,True,5,0.06315423189575899,0.06315423189575899,0.06800182010938312,0.04382743432626216,0.0824810294652558,1.0,0.0,0.0625
city,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,bottom20_final_coverage,True,5,0.09425260624925771,0.09425260624925771,0.10794881638151443,0.0614389118462058,0.12102338155831653,1.0,0.0,0.0625
city,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,zone_jain,True,5,0.00435267253640958,0.00435267253640958,0.0030896364006264276,0.0015676588616569842,0.007632799008639645,1.0,0.0,0.0625
city,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,zone_gini,False,5,-0.004157572404862075,0.004157572404862075,0.0031520151102869542,0.0015557732429043237,0.007265424455193603,1.0,0.0,0.0625
