run_key,method,rank,candidate_index,candidate_id,province_key,latitude,longitude,candidate_type,optimization_eligible,feasibility_status,due_diligence_required,robustness_family,temporal_condition,excluded_local_date,province,block_id
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,10,695,GEOF_gis_osm_traffic_a_free_parking_1152958142,hanoi,21.03834215,105.89520234190488,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,11,274,GEOF_gis_osm_traffic_a_free_parking_965856879,hanoi,21.01654775,105.80107477185084,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,12,207,GEOF_gis_osm_traffic_free_parking_13809700097,hanoi,21.0316739,105.8466186,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,13,462,GEOF_gis_osm_traffic_a_free_fuel_708658607,hanoi,20.984168,105.8383018,fuel_station,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,14,555,GEOF_gis_osm_traffic_a_free_parking_1243461494,hanoi,21.04221685,105.7867794593246,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,15,254,GEOF_gis_osm_traffic_a_free_parking_1244647231,hanoi,21.04127935,105.90462828407787,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,16,399,GEOF_gis_osm_pois_a_free_supermarket_457932534,hanoi,20.99087075,105.8015623983202,mall_supermarket,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,17,234,GEOF_gis_osm_traffic_a_free_parking_1453097161,hanoi,20.99374285,105.85114531522096,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,18,563,GEOF_gis_osm_transport_free_helipad_13601430396,hanoi,21.0478685,105.8912035,transport_hub,True,unknown,True,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,19,297,GEOF_gis_osm_traffic_a_free_parking_1245137449,hanoi,21.0436244,105.7819309626465,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,20,159,GEOF_gis_osm_traffic_free_parking_12061058551,hanoi,21.0322143,105.8398585,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,21,33,GEOF_gis_osm_pois_a_free_supermarket_1235239091,hanoi,21.02046795,105.93756574348323,mall_supermarket,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,22,659,GEOF_gis_osm_traffic_a_free_fuel_708949750,hanoi,20.9814448,105.7898725,fuel_station,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,23,344,GEOF_gis_osm_traffic_a_free_parking_1484092471,hanoi,20.9791992,105.84755210894278,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,24,520,GEOF_gis_osm_pois_a_free_supermarket_1116252727,hanoi,21.03820055,105.7940065059302,mall_supermarket,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,25,684,GEOF_gis_osm_traffic_free_parking_2297882785,hanoi,21.0536012,105.8887212,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,26,264,GEOF_gis_osm_traffic_a_free_parking_916688799,hanoi,21.02840015,105.92452541988692,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,27,688,GEOF_gis_osm_traffic_a_free_fuel_711062845,hanoi,20.9936171,105.78895664718291,fuel_station,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,28,464,GEOF_gis_osm_traffic_a_free_parking_699057518,hanoi,21.0584563,105.7788006,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,29,212,GEOF_gis_osm_traffic_a_free_parking_1210768389,hanoi,21.0223374,105.85284069486356,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,30,484,GEOF_gis_osm_traffic_a_free_pier_1178097052,hanoi,21.06542965,105.82122570330496,transport_hub,True,unknown,True,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,31,418,GEOF_gis_osm_transport_a_free_bus_station_156006445,hanoi,20.98023385,105.84200317592038,transport_hub,True,unknown,True,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,32,610,GEOF_gis_osm_traffic_a_free_parking_1474093819,hanoi,21.07603055,105.89632756277308,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,33,450,GEOF_gis_osm_traffic_a_free_parking_1185727115,hanoi,21.143182,105.8505033754426,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,34,532,GEOF_gis_osm_traffic_free_parking_8936032791,hanoi,21.0138823,105.795862,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,35,308,GEOF_gis_osm_traffic_a_free_parking_1176521102,hanoi,21.01495465,105.94176496084933,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,36,70,GEOF_gis_osm_traffic_a_free_fuel_709750269,hanoi,21.044573,105.75481294098692,fuel_station,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,1,202,GEOF_gis_osm_traffic_free_parking_13809700097,hanoi,21.0316739,105.8466186,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,2,78,GEOF_gis_osm_traffic_a_free_parking_1210997736,hanoi,21.02461835,105.841319624594,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,3,96,GEOF_gis_osm_traffic_a_free_parking_1230887051,hanoi,21.0302166,105.84020357850991,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
|temporal_lodo|full_reaggregated|hanoi|1|B5_static_coverage,B5_static_coverage,4,549,GEOF_gis_osm_traffic_free_parking_11167471043,hanoi,21.0289969,105.7934447,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,1
