run_key,method,rank,candidate_index,candidate_id,province_key,latitude,longitude,candidate_type,optimization_eligible,feasibility_status,due_diligence_required,robustness_family,partition_mode,block_seed,province,block_id
0|kmeans|block_partition|hanoi|1|B5_static_coverage,B5_static_coverage,20,240,GEOF_gis_osm_traffic_a_free_parking_1244647231,hanoi,21.04127935,105.90462828407787,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,1
0|kmeans|block_partition|hanoi|1|B5_static_coverage,B5_static_coverage,21,382,GEOF_gis_osm_traffic_a_free_parking_1197871300,hanoi,21.0632276,105.78932178613162,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,1
0|kmeans|block_partition|hanoi|1|B5_static_coverage,B5_static_coverage,22,401,GEOF_gis_osm_pois_a_free_mall_871186115,hanoi,20.98499435,105.84670423801175,mall_supermarket,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,1
0|kmeans|block_partition|hanoi|1|B5_static_coverage,B5_static_coverage,23,518,GEOF_gis_osm_traffic_a_free_parking_1158567510,hanoi,21.0172447,105.79068944610091,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,1
0|kmeans|block_partition|hanoi|1|B5_static_coverage,B5_static_coverage,24,8,GEOF_gis_osm_traffic_a_free_parking_292907001,hanoi,21.0392832,105.8515829767574,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,1
0|kmeans|block_partition|hanoi|1|B5_static_coverage,B5_static_coverage,25,304,GEOF_gis_osm_traffic_a_free_parking_914040105,hanoi,21.0297532,105.92083293881612,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,1
0|kmeans|block_partition|hanoi|1|B5_static_coverage,B5_static_coverage,26,443,GEOF_gis_osm_traffic_free_parking_9169689588,hanoi,20.971658,105.7750946,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,1
0|kmeans|block_partition|hanoi|1|B5_static_coverage,B5_static_coverage,27,568,GEOF_gis_osm_traffic_free_parking_8357571559,hanoi,21.0716098,105.7784589,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,1
0|kmeans|block_partition|hanoi|1|B5_static_coverage,B5_static_coverage,28,266,GEOF_gis_osm_traffic_a_free_fuel_703227289,hanoi,20.9763412,105.83619302770228,fuel_station,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,1
0|kmeans|block_partition|hanoi|1|B5_static_coverage,B5_static_coverage,29,196,GEOF_gis_osm_traffic_a_free_parking_1329826232,hanoi,21.0102298,105.75171027640096,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,1
0|kmeans|block_partition|hanoi|1|B5_static_coverage,B5_static_coverage,30,352,GEOF_gis_osm_traffic_a_free_fuel_706816407,hanoi,21.0504103,105.88386558696484,fuel_station,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,1
0|kmeans|block_partition|hanoi|1|B5_static_coverage,B5_static_coverage,31,218,GEOF_gis_osm_traffic_a_free_parking_1481550754,hanoi,21.02897855,105.80581106565432,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,1
0|kmeans|block_partition|hanoi|1|B5_static_coverage,B5_static_coverage,32,410,GEOF_gis_osm_traffic_a_free_fuel_711123909,hanoi,20.99453925,105.86280684873972,fuel_station,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,1
0|kmeans|block_partition|hanoi|1|B6_evspark_cover,B6_evspark_cover,1,627,GEOF_gis_osm_pois_a_free_supermarket_1185203723,hanoi,21.20615715,105.41595383307016,mall_supermarket,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,1
0|kmeans|block_partition|hanoi|1|B6_evspark_cover,B6_evspark_cover,2,544,GEOF_gis_osm_traffic_a_free_parking_1394470364,hanoi,21.0112023,105.53197311314852,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,1
0|kmeans|block_partition|hanoi|1|B6_evspark_cover,B6_evspark_cover,3,46,GEOF_gis_osm_traffic_a_free_fuel_1015879330,hanoi,21.1383086,105.51051315,fuel_station,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,1
0|kmeans|block_partition|hanoi|1|B6_evspark_cover,B6_evspark_cover,4,24,GEOF_gis_osm_transport_free_ferry_terminal_11152224541,hanoi,21.2107898,105.4358566,transport_hub,True,unknown,True,block_partition,kmeans,0,hanoi,1
0|kmeans|block_partition|hanoi|1|B6_evspark_cover,B6_evspark_cover,5,510,GEOF_gis_osm_transport_a_free_helipad_1234416566,hanoi,21.0387495,105.4894358510511,transport_hub,True,unknown,True,block_partition,kmeans,0,hanoi,1
